,D786T08,D786T05,D786T07,D786T02,D786T04,D786T03,D786T01,D786T06
ENSMUSG00000093796,0,0,0,0,0,0,0,0
ENSMUSG00000094620,0,0,0,0,0,0,0,0
ENSMUSG00000095521,0,0,0,0,0,0,0,0
ENSMUSG00000094015,0,0,0,0,0,0,0,0
ENSMUSG00000072049,0.65,0.47,0,0.11,0,0.27,0.23,0.17
ENSMUSG00000096831,0,0,0,0,0,0,0,0
ENSMUSG00000095420,0,0,0,0,0,0,0,0
ENSMUSG00000094238,0,0,0,0,0,0,0,0
ENSMUSG00000094044,0,0,0,0,0,0,0,0
ENSMUSG00000096318,0,0,0,0,0,0,0,0
ENSMUSG00000093990,0,0,0,0,0,0,0,0
ENSMUSG00000094252,0,0,0,0,0,0,0,0
ENSMUSG00000094675,0,0,0,0,0,0,0,0
ENSMUSG00000096135,0,0,0,0,0,0,0,0
ENSMUSG00000095283,0,0,0,0,0,0,0,0
ENSMUSG00000095017,0,0,0,0,0,0,0,0
ENSMUSG00000095850,0,0,0,0,0,0,0,0
ENSMUSG00000094147,0,0,0,0,0,0,0,0
ENSMUSG00000095137,0,0,0,0,0,0,0,0
ENSMUSG00000094540,0,0,0,0,0,0,0,0
ENSMUSG00000096763,0,0,0,0,0,0,0,0
ENSMUSG00000095965,0,0,0,0,0,0,0,0
ENSMUSG00000095008,0,0,0,0,0,0,0,0
ENSMUSG00000095499,0,0,0,0,0,0,0,0
ENSMUSG00000094342,0,0,0,0,0,0,0,0
ENSMUSG00000096897,0,0,0,0,0,0,0,0
ENSMUSG00000096437,0,0,0,0,0,0,0,0
ENSMUSG00000094203,0,0,0,0,0,0,0,0
ENSMUSG00000095563,1.3,0,0,0,0,1.68,0,0
ENSMUSG00000083294,0,0,0,0,0,0.68,0,0.65
ENSMUSG00000081736,3.02,0.72,0,0,1.52,0,0,0
ENSMUSG00000082611,0.99,3.81,0,0,1.34,1.1,0,0
ENSMUSG00000058670,1.17,0.28,0,0.1,0.49,0.16,0.2,0
ENSMUSG00000088282,4.07,3.9,0,10.77,2.73,4.49,0,0
ENSMUSG00000082772,0.49,0,0,0.33,0,0.27,0,0
ENSMUSG00000081639,1.96,0,0,0,0,0,0,3.14
ENSMUSG00000082690,1.37,10.53,0,4.55,0,3.04,0,0
ENSMUSG00000062791,0.25,0.47,0,0.41,0.08,0.34,0.06,0.07
ENSMUSG00000089372,0,0,0,0,0,0,0,0
ENSMUSG00000049815,0,0,0,1.24,0,0,0.14,0.5
ENSMUSG00000088767,0,5.23,0,1.2,0,0,0,0
ENSMUSG00000082382,2.82,1.35,0.79,3.73,2.84,3.89,0.65,1.51
ENSMUSG00000043569,0,1.18,0,0.41,0,0,0,0
ENSMUSG00000077857,0,0,0,0,3.14,7.74,0,0
ENSMUSG00000083250,0.89,0.86,0,0.36,0.48,0,0,0.57
ENSMUSG00000081739,0.38,0.37,0,0.36,0.15,0.34,0,0.12
ENSMUSG00000082126,5.27,2.89,0,3.49,2.02,0.42,0,0
ENSMUSG00000085722,2.34,0,0,1.55,0,0,0,0.42
ENSMUSG00000103504,0,1.8,0,0,1.89,0,0,0.25
ENSMUSG00000080419,0,0,0,0,0,0,5.7,0
ENSMUSG00000065898,0,0,0,3.07,0,0,4.26,7.43
ENSMUSG00000086244,3.04,6.79,0,0,0,1.68,0,0
ENSMUSG00000089284,0,0,0,5.02,5.09,0,0,0
ENSMUSG00000087983,0,0,0,0,0,0,0,0
ENSMUSG00000084337,0,0,0,1.32,1.34,0,0,0
ENSMUSG00000081900,0.64,0,0,0,0.86,0.35,0,0
ENSMUSG00000081874,0,0,0,0,0,0,0,0
ENSMUSG00000034480,20.18,17.5,23.41,17.15,17.22,15.37,16.51,19.94
ENSMUSG00000084047,0,0.76,0,0.26,1.06,0.87,0.55,0
ENSMUSG00000083920,2.22,0.71,0,0.98,0,0,0,0
ENSMUSG00000081456,1.27,0,0,2.1,0.43,1.05,0,1.7
ENSMUSG00000083024,4.53,0,0,0,0,0.62,1.04,1.21
ENSMUSG00000077040,9.09,0,0,0,21.38,0,0,0
ENSMUSG00000077379,3.88,0,0,0,0,0,0,0
ENSMUSG00000084256,1.08,0,0,0,0,0.59,0,0
ENSMUSG00000083999,0.76,3.66,0,2.78,1.28,0.42,1.05,0.82
ENSMUSG00000081072,2.46,0,0,0.41,0,0,0,0
ENSMUSG00000082117,0.69,1.1,0,1.67,0.77,0,0.53,0.12
ENSMUSG00000082205,0,0,0,0,0,0,0,0
ENSMUSG00000082537,0,0,0,0,0.36,0,0.49,1.7
ENSMUSG00000089128,4.03,0,0,0,0,0,0,0
ENSMUSG00000077628,3.82,10.97,0,2.53,0,0,0,0
ENSMUSG00000088026,0,0,0,0,1.66,0,0,2.63
ENSMUSG00000083177,4.75,1.37,0,1.26,0.32,2.63,0,0
ENSMUSG00000083205,0,0,0,0,0,0,0,0
ENSMUSG00000082905,0.62,0,0,0,0.62,0.17,0,0
ENSMUSG00000083858,0,0,0,1.92,0,2.4,0,0
ENSMUSG00000088421,0,1.42,0,0,0,0.82,0,0
ENSMUSG00000083062,2.04,0,0,3.15,0,3.75,0,0
ENSMUSG00000051323,12.57,13.14,14.97,17.92,14.9,15.23,13.48,15.89
ENSMUSG00000096978,0,0,0,0.36,0.73,0,0,0.87
ENSMUSG00000031250,1.85,0.35,3.95,0.73,0.75,0,0.68,0.2
ENSMUSG00000067377,11.41,7.21,8.73,18.17,11.74,11.4,9.94,7.53
ENSMUSG00000084875,2.55,4.89,0,1.69,1.71,1.41,0,0
ENSMUSG00000031253,24.65,27.87,29.44,33.79,37.72,40.46,40.08,19.76
ENSMUSG00000031255,3.32,2.52,2.96,3.1,4.06,3.77,5.21,2.4
ENSMUSG00000080788,0.31,0,0,0,0,0.17,0,0.16
ENSMUSG00000031256,9.15,11.59,10.78,12.05,9.55,10.38,11.25,6.87
ENSMUSG00000093172,0,0,0,0,0,0,0,0
ENSMUSG00000031257,1.51,1.74,0.09,1.2,0.51,0.25,0.56,0.81
ENSMUSG00000031258,1.32,0.48,0.37,0.44,1,1.19,0.38,0.44
ENSMUSG00000052549,0.86,1.65,0,1.52,0.19,0.48,0,1.08
ENSMUSG00000067369,6.03,6.29,8.59,7.13,5.21,6.72,6.83,5.81
ENSMUSG00000033578,2.09,0,0.15,0.52,0.35,0.43,0,0.14
ENSMUSG00000031262,2.03,2.28,0.94,2.39,0.71,0.97,0.97,0.99
ENSMUSG00000000223,8.71,4.48,7,5.85,7.23,6.65,3.95,4.88
ENSMUSG00000009596,0.67,1.49,0,1.33,1.05,0.12,0.72,0.71
ENSMUSG00000070641,1.29,0,0,0,0.43,0,0,0
ENSMUSG00000088275,4.67,0,0,0,0,2.58,0,0
ENSMUSG00000048007,2.46,2.7,0.4,0.93,0.71,0.58,0.16,0.38
ENSMUSG00000031264,2.86,5.33,0.27,2.84,0.75,2.11,1.02,0.85
ENSMUSG00000083687,0,1.31,0,0,2.75,0,0,0
ENSMUSG00000079435,40.2,33.87,35.17,33.83,32.28,33.21,31.56,36.34
ENSMUSG00000031266,14.86,10.42,20.06,13.8,17.39,14.64,15.15,14.33
ENSMUSG00000045427,25.07,26.32,31.15,25.4,24.23,25.29,19.75,29.31
ENSMUSG00000085226,0.73,2.79,0,1.93,0,0.8,0,0
ENSMUSG00000082655,0,0,0,0,1.88,0,0,0
ENSMUSG00000087024,0,2.45,0,0,1.37,0.28,0,0.55
ENSMUSG00000049804,12.2,10.79,15.93,15.62,17.78,15.55,12.08,12.13
ENSMUSG00000033460,20.31,16.63,18.21,17.25,15.2,15.49,16.4,13.34
ENSMUSG00000081972,1.01,0.97,0,2.68,3.4,1.68,0,0.54
ENSMUSG00000102207,1.41,0,1.39,0.47,1.18,1.95,3.08,0.38
ENSMUSG00000050394,6.44,4.24,7.12,5.6,5.14,7.78,4.26,4.09
ENSMUSG00000049047,25.01,23.82,41.22,29.11,39.68,33.79,25.8,32.32
ENSMUSG00000099272,0,0,0,0,0,0,2.28,0
ENSMUSG00000033436,20.2,11.42,19.42,24.78,22.54,26.15,22.49,16.28
ENSMUSG00000083236,0,0,0,0,0,0,0,0
ENSMUSG00000081292,6.32,1.51,0,0.52,0,1.75,0,0
ENSMUSG00000009941,1.75,1.87,1.53,1.94,0.92,0.97,0.36,0.83
ENSMUSG00000052676,5.01,4.18,5.68,3.81,4.86,6.15,3.84,5.31
ENSMUSG00000089759,0.2,1.95,0,1.61,0.82,0.67,0,0.54
ENSMUSG00000081146,0,0,0,0,0,0,0,0
ENSMUSG00000085556,0,0,0,0.52,0,0,0,0
ENSMUSG00000088878,0,0,0,0,0,0,0,0
ENSMUSG00000079432,0.54,0.13,0,0.27,0.09,0.37,0,0
ENSMUSG00000031409,2.69,4.73,0,2.97,1.81,0.74,0,0.24
ENSMUSG00000081709,0.67,1.93,0,0.44,0,0,0,0.36
ENSMUSG00000082071,0.72,1.04,0,0.72,0.49,0.2,0,0
ENSMUSG00000067360,0,0.26,0,0,0,0,0,0
ENSMUSG00000094470,17.55,0,0,8.72,0,4.85,0,4.69
ENSMUSG00000087428,0.79,2.27,0,0.52,0,0,0,1.27
ENSMUSG00000095599,0.36,0,0,0.72,0,0.4,0,0.19
ENSMUSG00000094004,0,0,0,0,0,0,0,0
ENSMUSG00000094670,0,0,0,0,0,0,0,0
ENSMUSG00000095964,0,0,0,0,0,0,0,0
ENSMUSG00000096508,0,0,0,0,0,0,0,0
ENSMUSG00000095424,0,0,0,0,0,0,0,0
ENSMUSG00000094371,0,0,0,0,0,0,0,0
ENSMUSG00000054994,0.14,0.13,0,0.09,0,0,0,0
ENSMUSG00000095228,0,0,0,0,0,0,0,0
ENSMUSG00000086685,1.57,0,0,0,0,0,0,0
ENSMUSG00000096119,0,0,0,0.72,0,0,0,0
ENSMUSG00000031410,1.48,1.24,0,1.34,0.25,0.41,0.34,0.2
ENSMUSG00000031411,2.21,1.06,0,1.17,0.15,1.46,0.51,0.47
ENSMUSG00000082602,0.67,0,0,1.79,0,0,0,0
ENSMUSG00000058252,1.69,1.62,0,1.12,0.57,0.62,0.13,0.9
ENSMUSG00000060726,1.77,1.7,0,2.35,4.16,4.4,0,0
ENSMUSG00000084330,1.15,1.1,0,0.76,0,0,0,1.23
ENSMUSG00000072969,6.6,6.32,6.55,6.08,4.98,8.06,4.39,5.35
ENSMUSG00000043384,19.28,16.29,25.69,16.32,21.44,19.05,15.78,16.49
ENSMUSG00000106264,0,0,0,0,0,0,0,0
ENSMUSG00000088464,0,13.82,0,15.93,0,0,0,0
ENSMUSG00000072964,4.48,4.89,5.04,2.9,4.62,3.68,5.13,3.51
ENSMUSG00000072966,1.43,1.37,1.05,0.88,1.92,1.34,0.41,0.82
ENSMUSG00000083223,2.08,0.67,0,0.46,0.47,0,0,0.74
ENSMUSG00000048040,0.98,0,0,0.22,0,0.18,0.45,0.35
ENSMUSG00000048355,0.63,0,0,0,0.21,0.17,0.15,0
ENSMUSG00000042750,3.32,1.06,0,1.1,0,0,0,0
ENSMUSG00000057000,1.31,0.79,0,2.07,0.33,0.09,0.75,0.44
ENSMUSG00000087553,6.97,0.42,0,0.29,1.17,2.16,0.6,0.7
ENSMUSG00000047844,0,0.57,0,1.19,1.61,0.33,0,0
ENSMUSG00000051579,31.42,29.16,42.34,43.82,33.56,35.46,46.32,33.37
ENSMUSG00000098493,0,0,0,0,0,0,0,0
ENSMUSG00000054034,3.96,1.14,0,0.26,0.27,0.66,0.91,2.12
ENSMUSG00000050071,0.84,0.81,0.47,0,0,2.1,0.97,0.45
ENSMUSG00000079428,2.47,2.36,0,1.09,1.93,1.59,0.38,0
ENSMUSG00000042712,68.01,62.37,83.23,63.26,65.45,63.66,69.89,71.92
ENSMUSG00000046432,37.53,29.05,34.67,28.94,33.84,37.76,30.74,27.47
ENSMUSG00000065719,8.41,0,0,0,0,0,0,0
ENSMUSG00000083470,5.18,3.1,0,0.43,0,1.07,0,0.35
ENSMUSG00000083324,0,0,0,0,0,0,0,0
ENSMUSG00000083162,0,1.47,0,0,0,0,0,0
ENSMUSG00000084216,1.02,0,0,0,0,0,0,0
ENSMUSG00000084245,0.92,2.19,0,0.61,0.62,0.25,0.21,0.24
ENSMUSG00000082261,0.8,0.77,0,0.53,0,0,0,0
ENSMUSG00000083517,3.03,0,0,2.01,2.04,1.12,0,0
ENSMUSG00000081507,0,0,0,0,0,0,0,1.63
ENSMUSG00000096589,0,0,0,0,0,0,3.59,0
ENSMUSG00000095327,0.98,1.87,0,0,0,1.08,0.45,0
ENSMUSG00000082358,0,0,0,0,0,0,0,0
ENSMUSG00000081286,0,0,0,0.85,0,2.12,0.59,0
ENSMUSG00000057439,0.26,0.25,0,1.89,0,0.29,0,0.28
ENSMUSG00000082021,1.67,1.6,0,2.77,1.12,0,0,0
ENSMUSG00000031424,0.64,1.85,0,0.21,1.29,1.42,0,0.17
ENSMUSG00000083828,0.45,0,0,0,0.3,0.25,0,0
ENSMUSG00000082504,0,1.07,0,0,2.26,0,0,1.2
ENSMUSG00000095702,1.95,0,0,0,0,0,0,0
ENSMUSG00000082421,1.59,0,0,1.58,0,0,0,0
ENSMUSG00000044550,1.97,1.22,1.59,1.49,1.14,2.18,1.75,0.23
ENSMUSG00000080874,0,0,1.38,0,0,2.71,0,0
ENSMUSG00000088864,0,1.64,0,0,0,0,0,0.91
ENSMUSG00000049536,12.13,8.2,12.54,8.63,9.11,10.45,9.19,7.63
ENSMUSG00000031422,137.85,123.79,157.03,115.93,123.37,119.56,117.93,133.44
ENSMUSG00000087368,6.55,6.54,4.32,3.11,3.35,4.16,3.21,1.83
ENSMUSG00000018595,2.24,0.72,0,0.66,0.17,0.69,0.46,0.66
ENSMUSG00000082214,0,0,0,0,0,0,0,0
ENSMUSG00000031425,3.15,4.49,3.49,2.09,1.39,2.44,1.41,2.5
ENSMUSG00000043463,0.63,0.84,0,0.33,0,0.56,0.4,0.2
ENSMUSG00000082563,0,0,0,0,0,0,0,0
ENSMUSG00000080953,2.39,0,0,0.79,0,0,0,0
ENSMUSG00000048155,0.48,0,0,0.31,0,0.53,0,0
ENSMUSG00000081295,1.34,0.43,0,0,0.6,0.49,0,0.48
ENSMUSG00000072955,0.61,0,0,0,0,0,0,0
ENSMUSG00000089996,0,0,0,0,0,0,0,0
ENSMUSG00000089768,0,0,0.64,0,0,0,0,0
ENSMUSG00000044348,1.38,2.05,1.34,1.5,1.56,1.32,1.24,1.71
ENSMUSG00000031428,1.64,0.59,0.12,0.48,0.34,0.79,0,0.05
ENSMUSG00000083445,0,0,0,0,0,0,0,0
ENSMUSG00000042595,8.62,6,8.91,6.31,7.81,8.15,5.66,6.18
ENSMUSG00000089191,0,12.5,0,0,0,0,0,0
ENSMUSG00000080718,0.85,0.82,0,4.52,1.14,0.94,0,0.91
ENSMUSG00000084086,0,0,0,0,0,0,0.83,0
ENSMUSG00000081938,0,0,0,0,0,0,0,0
ENSMUSG00000095988,0,0,0,0,0,0,0,0
ENSMUSG00000095591,0,0,0,0,0,0,0,0
ENSMUSG00000082011,0,0,0,0,0.44,0,0,0.17
ENSMUSG00000083493,2.51,1.6,0,0.55,0,3.23,0,0
ENSMUSG00000023443,0.5,0,0,0.5,0.34,0.14,0,0
ENSMUSG00000082696,0.81,0,0,0.27,0,0.67,0,0.43
ENSMUSG00000081349,0,0,0,1.75,0,0,0,0
ENSMUSG00000065095,0,0,0,0,0,0,0,0
ENSMUSG00000082955,1.46,0.28,0,1.16,0,0,0,0
ENSMUSG00000059203,0.32,0.2,0.24,1.13,0.5,0.18,0,0.06
ENSMUSG00000082135,1.62,1.24,0,0,0,0,0,0.17
ENSMUSG00000087961,8.78,0,0,4.65,4.72,1.94,0,1.88
ENSMUSG00000084118,0,16.2,0,0,0,0,0,0
ENSMUSG00000089382,1.93,3.7,0,0,0,0,0,0
ENSMUSG00000071686,0.76,0,0,0,0,0.84,0,0
ENSMUSG00000065321,0,0,0,0,0,2.58,0,0
ENSMUSG00000087832,0,0,0,3.16,0,0,0,2.55
ENSMUSG00000081017,2.41,0,0,0.8,0.27,0,0,0.43
ENSMUSG00000083053,0.63,6.03,0.71,0,1.27,0.35,0,0
ENSMUSG00000052854,2.55,1.04,0.43,1.01,0.29,0.57,0.57,0.46
ENSMUSG00000031271,1.23,0.2,0,0.27,0,0.11,0,0.76
ENSMUSG00000031270,0.62,4.17,0,4.94,1.67,0.69,0.86,1.66
ENSMUSG00000042525,0,1.4,0,0.97,0,0.54,0,1.3
ENSMUSG00000083180,4.93,0,0,0,0,0,0.65,0
ENSMUSG00000042515,7.93,7.4,10.13,4.77,9.89,6.25,5.59,11.11
ENSMUSG00000086807,0.62,1.3,0,0.66,0.75,0.75,0.63,0
ENSMUSG00000081869,0,0,0,0,0,3.06,0,0
ENSMUSG00000051257,2.12,0.81,0,1.97,0,0.94,0.2,0.45
ENSMUSG00000084205,0,1.37,0,0,0.96,0,0,0
ENSMUSG00000042498,0.13,1.02,0,1.06,0.45,0.81,0.18,0
ENSMUSG00000031438,1.16,0.83,0,0.96,0.19,0.32,0,0.23
ENSMUSG00000084645,4.63,0,0,0,4.15,0,0,0
ENSMUSG00000082018,0.5,0,0,0.33,1,0,0.69,0
ENSMUSG00000042473,14.97,14.34,11.28,11.32,9.93,12.77,7.81,10.52
ENSMUSG00000098559,0,0,0,0,0,0,1.44,0
ENSMUSG00000072945,4.32,4.14,0,3.27,0.83,0.34,0.28,0.66
ENSMUSG00000081018,0,13.56,0,0,0,0,0,0
ENSMUSG00000047230,1.65,1.44,0,1.2,0.71,0.33,0.07,0.4
ENSMUSG00000031434,7.94,7.68,9.8,7.12,10.77,10.64,8.4,8.3
ENSMUSG00000031433,7.76,9.09,8.77,5.49,8.71,5.83,5.37,7.21
ENSMUSG00000081374,0.34,0,0,1.34,0,1.31,0,0
ENSMUSG00000072944,1.57,1.5,0,0.74,0.3,0,0.41,0.36
ENSMUSG00000042433,0.33,0.32,0,0,0,0.73,0,0.18
ENSMUSG00000081761,0.51,0,0,0.34,0,0.28,0,3.27
ENSMUSG00000086441,1.23,0,0,0,0,0,0,0
ENSMUSG00000093102,0,0,0,0,0,0,0,0
ENSMUSG00000042425,1.12,1.4,0.05,0.26,0.26,0.54,0.04,0.29
ENSMUSG00000082031,1.81,1.73,0,1.6,2.84,0.33,0,2.26
ENSMUSG00000031432,26.6,25,21.72,32.91,33.55,33.96,24.93,20.79
ENSMUSG00000031431,46.55,54.85,85.3,77.08,77.71,97.04,72.82,58.19
ENSMUSG00000081408,0,0,0,0,0.74,0.61,0,0
ENSMUSG00000084683,9.94,0,0,0,0,0,0,0
ENSMUSG00000000266,13.99,10.63,17.57,10.98,15.49,12.8,9.16,11.53
ENSMUSG00000089437,18.7,0,68.32,6.19,31.4,5.16,0,12.49
ENSMUSG00000085146,0.35,0.34,0,0.94,0,0,0,0.76
ENSMUSG00000083646,0.79,0.38,0,0.39,0.13,0,0.72,0.84
ENSMUSG00000042386,0.71,1.37,0,0.83,0,0,0,0.19
ENSMUSG00000082165,6.83,4.09,0,1.13,1.72,2.36,0,0
ENSMUSG00000031430,1.26,1.9,0,0.72,0.24,0.4,0.17,0.29
ENSMUSG00000031429,6.81,8.81,6.32,5.19,5.95,6.96,6.42,5.28
ENSMUSG00000079418,9.21,14.04,11.62,8.59,8.46,11.31,5.62,6.73
ENSMUSG00000031273,1.57,1.86,0.04,1.12,0.89,0.59,0.23,0.17
ENSMUSG00000081029,0,0,0,0,0,0,0,0
ENSMUSG00000083710,2.56,0.61,0,0,0,0.35,0,0
ENSMUSG00000082223,0,0,0,1.53,0,0,0,0
ENSMUSG00000031274,2.31,0.14,0.04,0.89,0.5,0.82,0.68,0.16
ENSMUSG00000081217,0,1.36,0,0,0,0,0,0
ENSMUSG00000081803,0,0,0,0,0,0,0.77,0
ENSMUSG00000054667,0.16,0.53,0,0.32,0.11,0.53,0,0.04
ENSMUSG00000086426,5.12,1.96,0,0,0,0,0,0
ENSMUSG00000083741,0,1.65,0,0,0,0,0,0
ENSMUSG00000085466,3.75,5.38,0,0,3.78,2.07,0,3
ENSMUSG00000081607,0.51,0,0,0,0,0.28,0,0
ENSMUSG00000086907,2.06,1.58,0,0.55,0.55,0,0,0
ENSMUSG00000080775,3.96,2.23,0,1.54,0.31,1.03,0.11,0
ENSMUSG00000082291,0,0,0,0,0,2.14,0,0
ENSMUSG00000083026,1.39,2.66,0,3.68,0,6.14,0,3.71
ENSMUSG00000042282,0.92,1.24,0,0.33,0.17,0.41,0.03,0.3
ENSMUSG00000082675,0,0.51,0.3,0.35,0.36,0.59,0.73,0.57
ENSMUSG00000082890,3.88,1.86,0,0,0,0,0,0
ENSMUSG00000042271,7.4,6.03,11.33,7.41,8.25,7.22,6.45,5.39
ENSMUSG00000083311,2.59,1.49,0.29,1.71,0.35,0.86,0,1.38
ENSMUSG00000090122,0.32,0,0,0,0,0,0,0.35
ENSMUSG00000031278,20.54,21.54,25.54,20.9,26.86,28.77,21.11,19.34
ENSMUSG00000082929,1.02,0,0,0.67,0,1.13,0,0
ENSMUSG00000071680,0,13.5,0,0,0,5.19,0,0
ENSMUSG00000081365,0,0,0,0,0,6.58,0,0
ENSMUSG00000077453,3.97,0,0,7.89,0,0,0,2.12
ENSMUSG00000081750,1.16,0,0,0,0,0,0,0
ENSMUSG00000081568,1.22,0,0,0,0.82,0,0,0
ENSMUSG00000048600,0.98,2.51,1.47,1.73,0.88,2.17,1.65,1.22
ENSMUSG00000047045,13,14.34,16.7,16.68,17.46,16.57,12.49,14.71
ENSMUSG00000076011,51.04,0,71.72,54.09,51.43,19.73,16.43,35.46
ENSMUSG00000081463,7.56,0,0,1.43,0,1.19,0,0
ENSMUSG00000042225,9.75,7.58,12.72,8.84,8.16,5.94,6.98,10.42
ENSMUSG00000106151,5.27,0,0,6.97,3.54,2.91,0,11.25
ENSMUSG00000085584,3.66,1.75,0.07,1.45,0.41,0.34,0.22,0.78
ENSMUSG00000083089,2.43,0.93,0,1.61,0,0.27,0,0.52
ENSMUSG00000031283,76.61,64.87,139.58,314.93,243.73,292.45,300.13,86.7
ENSMUSG00000088047,3.88,0,0,0,0,10.71,0,0
ENSMUSG00000031284,5.55,2.81,4.62,8.74,6.58,6.88,8.57,5.01
ENSMUSG00000067276,1.54,0.86,0.4,1.02,0.95,0.96,0.5,0.55
ENSMUSG00000105967,0,0,0,0,0,0,0,0
ENSMUSG00000031285,0.95,0.61,0,0.39,0.16,0.39,0.09,0.15
ENSMUSG00000082060,1.05,2.01,0,4.17,2.11,0.29,0,0
ENSMUSG00000085139,0.21,0.2,0,0.14,0.29,0.41,0,0.34
ENSMUSG00000082121,0,0,0,0,0.41,0,0,0
ENSMUSG00000084361,1.61,1.55,0,2.14,0,0,0,0
ENSMUSG00000081897,0,3.07,0,0,0,3.54,0,0
ENSMUSG00000083200,0.19,0.37,0,0.89,0.39,0.64,0.26,0.41
ENSMUSG00000076117,0,21.78,0,12.05,9.16,5.02,0,0
ENSMUSG00000041718,7.45,5.6,7.72,5.08,6.62,4.96,3.56,4.33
ENSMUSG00000080922,0,0,0,0,0,0,0,1.62
ENSMUSG00000041710,2.79,0.48,0.28,1.12,1.54,1.21,0.37,0.21
ENSMUSG00000072934,0.98,0.13,0,0.83,0.09,0.31,0.13,0
ENSMUSG00000081635,0.73,1.75,0,0,0,0.2,0.17,0.39
ENSMUSG00000082106,0,2.55,0,0.59,0.6,0.25,0,0
ENSMUSG00000071679,0.96,0.53,0,0.36,1.39,1.22,0.19,0.15
ENSMUSG00000089282,0,0,0,2.06,3.13,0,0.71,0
ENSMUSG00000084303,4.16,0,0,1.1,7.27,0,0.77,0
ENSMUSG00000092917,0,0,0,0,0,3.89,0,0
ENSMUSG00000077230,0,0,0,0,0,0,0,0
ENSMUSG00000081336,0,0.76,0,0,0,0.44,0,0
ENSMUSG00000082085,0,0,0,0.95,0,0,0,0
ENSMUSG00000041700,1.31,1.01,0.59,0,0.35,0,0.12,0.28
ENSMUSG00000041688,29.29,18.99,30.62,30.76,35.75,32.51,27.46,29.08
ENSMUSG00000100104,0,3.09,0,0.71,0,0.59,0,0.57
ENSMUSG00000081646,0,0.51,0,0,0,0,0,0
ENSMUSG00000099000,0,0,0,0,3.43,2.82,0,2.73
ENSMUSG00000082773,0,6.28,0,2.17,0,1.21,0,0
ENSMUSG00000080915,1.83,0,0,2.03,0,0,0,0
ENSMUSG00000083375,0.94,0,0,1.24,0,0,0,0
ENSMUSG00000083908,2.4,0.57,0,0.4,1.21,0.99,0,0.32
ENSMUSG00000080755,1.36,0,0,0,0,0,0,0
ENSMUSG00000083960,0,0.88,0,0.92,0,0.51,0,0
ENSMUSG00000081738,3.15,1.51,0.88,1.04,0,0.43,0.36,1.68
ENSMUSG00000084161,0,0.46,0,0,0,0.26,0,0
ENSMUSG00000088050,0,23.96,0,0,0,0,0,0
ENSMUSG00000081197,0,0,0,0.7,0,0,0,0
ENSMUSG00000081718,0.41,0,0,0.55,0,0,0,0.22
ENSMUSG00000084147,1.05,6.03,0,1.39,0.7,0,1.93,0.56
ENSMUSG00000082594,0,0,0,0,0,0.59,0,0.29
ENSMUSG00000084061,0.64,0.61,0,0,0,0.35,0,0
ENSMUSG00000041380,0.8,0.31,0,0.39,0.43,0.62,0,0.49
ENSMUSG00000077767,0,0,0,5.18,0,0,0,0
ENSMUSG00000092879,0,0,0,0,0,0,0,0
ENSMUSG00000076458,0,0,0,0,0,0,0,0
ENSMUSG00000093039,0,0,0,0,0,0,0,0
ENSMUSG00000093122,0,0,0,0,0,0,0,0
ENSMUSG00000080331,0,0,0,0,0,2.82,0,0
ENSMUSG00000084713,7.25,3.47,0,2.4,0,0,0,0
ENSMUSG00000065450,4.47,0,0,2.96,0,0,0,0
ENSMUSG00000031289,3.73,1.26,1.85,2.9,1.03,2.91,0.2,1.64
ENSMUSG00000067262,0,0.5,0,0,0,0.58,0,0
ENSMUSG00000031290,4.67,4.03,3.07,3.41,2.98,3.92,4.41,2.62
ENSMUSG00000084421,19.39,22.28,10.9,5.14,20.84,21.41,37.45,8.29
ENSMUSG00000080250,0.49,0.47,0,2.25,0,0,0,0
ENSMUSG00000084191,0,0,0,0,0,0,0,0
ENSMUSG00000085441,4.23,4.46,0,2.24,0.28,0.47,0,0.68
ENSMUSG00000095872,0.49,0,0,0.49,0,0.68,0,0
ENSMUSG00000083970,0.59,2.27,0,1.57,0,0,0,0.32
ENSMUSG00000072931,0.74,0.24,0,0,0.17,0.41,0,0.26
ENSMUSG00000080046,0,0,0,0,0,0,0,0
ENSMUSG00000083809,0,0,0,0,0,0,0,0
ENSMUSG00000094643,0,0,0,0,0.19,0,0,0
ENSMUSG00000072930,1.48,1.42,0,0.16,0.66,0.27,0,0
ENSMUSG00000072929,0,0,0,0,0.33,0,0,0
ENSMUSG00000081533,0,0,0,0,0,0,0,0
ENSMUSG00000084001,0,0,0,0,0,0,0,0
ENSMUSG00000096453,0,0,0,0,0,0,0,0
ENSMUSG00000079395,1.01,0.97,0,0,0,0.14,0.47,0
ENSMUSG00000082856,0,0,0,0.4,0,0,0,0
ENSMUSG00000084112,0.58,2.23,0,0,0,0,0,0
ENSMUSG00000095627,0,0,0,0,0,0,0,0
ENSMUSG00000079374,0,0,0,0,0,0.83,0,1.13
ENSMUSG00000096834,0,0.23,0,0.32,0,0.54,0.67,0
ENSMUSG00000080071,0,0,0,0.41,0,0,0,0
ENSMUSG00000082995,0,0.58,0,0,0,0.66,0,0
ENSMUSG00000083256,0,0,0,0,0,0.16,0.65,0
ENSMUSG00000079387,0.24,0.45,0,0.31,0,0,0.11,0.25
ENSMUSG00000094712,0,0,0,0,0,0,0,0
ENSMUSG00000095994,0.67,2.55,0,0,0,0,0,0.53
